boleta_id,fecha,tienda,producto,categoria,cantidad,precio_unit,monto
571,2026-07-22,Tienda Mall,Toallitas húmedas,Bebé,2,2200,4400
572,2026-06-15,Tienda Mall,Cerveza,Alcohol,1,3500,3500
572,2026-06-15,Tienda Mall,Maní,Snacks,1,1200,1200
572,2026-06-15,Tienda Mall,Vino tinto,Alcohol,2,5000,10000
573,2026-06-28,Tienda Sur,Cerveza,Alcohol,3,3500,10500
573,2026-06-28,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
573,2026-06-28,Tienda Sur,Maní,Snacks,1,1200,1200
573,2026-06-28,Tienda Sur,Pan molde,Panadería,2,1800,3600
573,2026-06-28,Tienda Sur,Papas fritas,Snacks,3,1800,5400
574,2026-07-20,Tienda Mall,Café,Café/Té,1,4000,4000
574,2026-07-20,Tienda Mall,Cloro,Limpieza,2,1400,2800
574,2026-07-20,Tienda Mall,Detergente,Limpieza,3,5500,16500
574,2026-07-20,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
575,2026-07-25,Tienda Sur,Cerveza,Alcohol,1,3500,3500
575,2026-07-25,Tienda Sur,Cloro,Limpieza,1,1400,1400
575,2026-07-25,Tienda Sur,Maní,Snacks,2,1200,2400
575,2026-07-25,Tienda Sur,Papas fritas,Snacks,2,1800,3600
576,2026-05-28,Tienda Norte,Cerveza,Alcohol,1,3500,3500
576,2026-05-28,Tienda Norte,Pan molde,Panadería,1,1800,1800
577,2026-06-28,Tienda Sur,Agua mineral,Bebidas,1,900,900
577,2026-06-28,Tienda Sur,Croissant,Panadería,1,900,900
577,2026-06-28,Tienda Sur,Maní,Snacks,1,1200,1200
578,2026-06-27,Tienda Norte,Leche,Lácteos,1,1200,1200
578,2026-06-27,Tienda Norte,Yogurt,Lácteos,1,800,800
579,2026-06-14,Tienda Centro,Café,Café/Té,2,4000,8000
579,2026-06-14,Tienda Centro,Galletas,Snacks,1,1000,1000
579,2026-06-14,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
579,2026-06-14,Tienda Centro,Pan molde,Panadería,2,1800,3600
580,2026-06-01,Tienda Norte,Galletas,Snacks,1,1000,1000
580,2026-06-01,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
580,2026-06-01,Tienda Norte,Pan hallulla,Panadería,1,1500,1500
581,2026-08-04,Tienda Centro,Leche,Lácteos,1,1200,1200
581,2026-08-04,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
582,2026-06-28,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
582,2026-06-28,Tienda Norte,Queso,Lácteos,1,4500,4500
583,2026-07-15,Tienda Centro,Agua mineral,Bebidas,1,900,900
583,2026-07-15,Tienda Centro,Yogurt,Lácteos,3,800,2400
584,2026-07-30,Tienda Centro,Azúcar,Café/Té,1,1300,1300
584,2026-07-30,Tienda Centro,Queso,Lácteos,2,4500,9000
584,2026-07-30,Tienda Centro,Vino tinto,Alcohol,1,5000,5000
585,2026-06-20,Tienda Norte,Toallitas húmedas,Bebé,2,2200,4400
586,2026-07-28,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
586,2026-07-28,Tienda Mall,Pan molde,Panadería,1,1800,1800
587,2026-07-13,Tienda Mall,Toallitas húmedas,Bebé,2,2200,4400
588,2026-08-08,Tienda Mall,Cerveza,Alcohol,1,3500,3500
588,2026-08-08,Tienda Mall,Jugo naranja,Bebidas,3,1600,4800
588,2026-08-08,Tienda Mall,Queso,Lácteos,2,4500,9000
589,2026-07-18,Tienda Norte,Esponjas,Limpieza,1,1200,1200
590,2026-07-17,Tienda Sur,Azúcar,Café/Té,2,1300,2600
590,2026-07-17,Tienda Sur,Café,Café/Té,1,4000,4000
590,2026-07-17,Tienda Sur,Esponjas,Limpieza,2,1200,2400
590,2026-07-17,Tienda Sur,Galletas,Snacks,1,1000,1000
591,2026-08-17,Tienda Sur,Azúcar,Café/Té,1,1300,1300
591,2026-08-17,Tienda Sur,Café,Café/Té,2,4000,8000
591,2026-08-17,Tienda Sur,Cerveza,Alcohol,1,3500,3500
591,2026-08-17,Tienda Sur,Galletas,Snacks,1,1000,1000
591,2026-08-17,Tienda Sur,Papas fritas,Snacks,1,1800,1800
592,2026-06-02,Tienda Sur,Croissant,Panadería,1,900,900
592,2026-06-02,Tienda Sur,Jugo naranja,Bebidas,1,1600,1600
593,2026-07-11,Tienda Norte,Azúcar,Café/Té,2,1300,2600
593,2026-07-11,Tienda Norte,Café,Café/Té,1,4000,4000
593,2026-07-11,Tienda Norte,Yogurt,Lácteos,2,800,1600
594,2026-07-14,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
594,2026-07-14,Tienda Sur,Yogurt,Lácteos,3,800,2400
595,2026-08-01,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
596,2026-07-30,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
596,2026-07-30,Tienda Centro,Papas fritas,Snacks,1,1800,1800
596,2026-07-30,Tienda Centro,Yogurt,Lácteos,2,800,1600
597,2026-07-07,Tienda Sur,Cloro,Limpieza,2,1400,2800
597,2026-07-07,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
597,2026-07-07,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
598,2026-05-20,Tienda Norte,Azúcar,Café/Té,1,1300,1300
598,2026-05-20,Tienda Norte,Galletas,Snacks,1,1000,1000
598,2026-05-20,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
599,2026-08-15,Tienda Sur,Cloro,Limpieza,2,1400,2800
599,2026-08-15,Tienda Sur,Jugo naranja,Bebidas,3,1600,4800
600,2026-07-03,Tienda Centro,Azúcar,Café/Té,1,1300,1300
600,2026-07-03,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
600,2026-07-03,Tienda Centro,Té,Café/Té,1,2500,2500
601,2026-07-29,Tienda Centro,Azúcar,Café/Té,2,1300,2600
602,2026-07-04,Tienda Centro,Bebida cola,Bebidas,1,1500,1500
602,2026-07-04,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
602,2026-07-04,Tienda Centro,Maní,Snacks,1,1200,1200
602,2026-07-04,Tienda Centro,Pan molde,Panadería,1,1800,1800
602,2026-07-04,Tienda Centro,Queso,Lácteos,1,4500,4500
603,2026-06-13,Tienda Mall,Mantequilla,Lácteos,2,2500,5000
603,2026-06-13,Tienda Mall,Maní,Snacks,1,1200,1200
603,2026-06-13,Tienda Mall,Queso,Lácteos,1,4500,4500
603,2026-06-13,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
604,2026-06-07,Tienda Mall,Croissant,Panadería,2,900,1800
604,2026-06-07,Tienda Mall,Detergente,Limpieza,1,5500,5500
604,2026-06-07,Tienda Mall,Mantequilla,Lácteos,3,2500,7500
605,2026-08-07,Tienda Norte,Azúcar,Café/Té,2,1300,2600
605,2026-08-07,Tienda Norte,Maní,Snacks,1,1200,1200
606,2026-06-17,Tienda Norte,Pan molde,Panadería,3,1800,5400
606,2026-06-17,Tienda Norte,Pañales,Bebé,1,8000,8000
606,2026-06-17,Tienda Norte,Queso,Lácteos,1,4500,4500
606,2026-06-17,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
607,2026-07-20,Tienda Sur,Café,Café/Té,2,4000,8000
607,2026-07-20,Tienda Sur,Galletas,Snacks,1,1000,1000
608,2026-06-24,Tienda Mall,Azúcar,Café/Té,1,1300,1300
608,2026-06-24,Tienda Mall,Toallitas húmedas,Bebé,2,2200,4400
608,2026-06-24,Tienda Mall,Té,Café/Té,3,2500,7500
609,2026-05-29,Tienda Sur,Azúcar,Café/Té,1,1300,1300
609,2026-05-29,Tienda Sur,Cerveza,Alcohol,3,3500,10500
609,2026-05-29,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
609,2026-05-29,Tienda Sur,Pan molde,Panadería,1,1800,1800
609,2026-05-29,Tienda Sur,Papas fritas,Snacks,1,1800,1800
610,2026-08-04,Tienda Sur,Agua mineral,Bebidas,1,900,900
610,2026-08-04,Tienda Sur,Pan hallulla,Panadería,2,1500,3000
610,2026-08-04,Tienda Sur,Pañales,Bebé,1,8000,8000
610,2026-08-04,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
611,2026-06-05,Tienda Centro,Agua mineral,Bebidas,1,900,900
611,2026-06-05,Tienda Centro,Mantequilla,Lácteos,2,2500,5000
611,2026-06-05,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
612,2026-06-03,Tienda Norte,Cloro,Limpieza,1,1400,1400
612,2026-06-03,Tienda Norte,Galletas,Snacks,2,1000,2000
612,2026-06-03,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
612,2026-06-03,Tienda Norte,Vino tinto,Alcohol,2,5000,10000
613,2026-05-24,Tienda Sur,Café,Café/Té,1,4000,4000
613,2026-05-24,Tienda Sur,Galletas,Snacks,1,1000,1000
613,2026-05-24,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
613,2026-05-24,Tienda Sur,Maní,Snacks,2,1200,2400
613,2026-05-24,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
614,2026-08-10,Tienda Sur,Leche,Lácteos,1,1200,1200
614,2026-08-10,Tienda Sur,Mantequilla,Lácteos,3,2500,7500
614,2026-08-10,Tienda Sur,Pan hallulla,Panadería,3,1500,4500
614,2026-08-10,Tienda Sur,Yogurt,Lácteos,1,800,800
615,2026-08-15,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
615,2026-08-15,Tienda Mall,Té,Café/Té,3,2500,7500
616,2026-07-16,Tienda Mall,Azúcar,Café/Té,2,1300,2600
616,2026-07-16,Tienda Mall,Cloro,Limpieza,1,1400,1400
616,2026-07-16,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
616,2026-07-16,Tienda Mall,Pan hallulla,Panadería,1,1500,1500
616,2026-07-16,Tienda Mall,Té,Café/Té,1,2500,2500
617,2026-06-01,Tienda Sur,Cloro,Limpieza,2,1400,2800
617,2026-06-01,Tienda Sur,Galletas,Snacks,2,1000,2000
617,2026-06-01,Tienda Sur,Papas fritas,Snacks,1,1800,1800
618,2026-06-13,Tienda Sur,Azúcar,Café/Té,1,1300,1300
618,2026-06-13,Tienda Sur,Cerveza,Alcohol,1,3500,3500
618,2026-06-13,Tienda Sur,Maní,Snacks,1,1200,1200
618,2026-06-13,Tienda Sur,Papas fritas,Snacks,1,1800,1800
618,2026-06-13,Tienda Sur,Yogurt,Lácteos,1,800,800
619,2026-06-25,Tienda Sur,Pan molde,Panadería,1,1800,1800
619,2026-06-25,Tienda Sur,Queso,Lácteos,2,4500,9000
620,2026-06-16,Tienda Centro,Croissant,Panadería,1,900,900
620,2026-06-16,Tienda Centro,Leche,Lácteos,1,1200,1200
620,2026-06-16,Tienda Centro,Toallitas húmedas,Bebé,2,2200,4400
621,2026-07-31,Tienda Norte,Agua mineral,Bebidas,1,900,900
621,2026-07-31,Tienda Norte,Esponjas,Limpieza,1,1200,1200
621,2026-07-31,Tienda Norte,Yogurt,Lácteos,1,800,800
622,2026-07-17,Tienda Sur,Cerveza,Alcohol,1,3500,3500
622,2026-07-17,Tienda Sur,Cloro,Limpieza,1,1400,1400
622,2026-07-17,Tienda Sur,Esponjas,Limpieza,1,1200,1200
622,2026-07-17,Tienda Sur,Papas fritas,Snacks,3,1800,5400
623,2026-06-22,Tienda Sur,Croissant,Panadería,1,900,900
624,2026-06-14,Tienda Mall,Azúcar,Café/Té,1,1300,1300
624,2026-06-14,Tienda Mall,Café,Café/Té,1,4000,4000
625,2026-06-02,Tienda Mall,Croissant,Panadería,2,900,1800
625,2026-06-02,Tienda Mall,Leche,Lácteos,1,1200,1200
625,2026-06-02,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
625,2026-06-02,Tienda Mall,Pan hallulla,Panadería,1,1500,1500
626,2026-05-20,Tienda Centro,Agua mineral,Bebidas,1,900,900
626,2026-05-20,Tienda Centro,Esponjas,Limpieza,1,1200,1200
626,2026-05-20,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
627,2026-07-21,Tienda Mall,Azúcar,Café/Té,1,1300,1300
627,2026-07-21,Tienda Mall,Croissant,Panadería,1,900,900
628,2026-08-16,Tienda Mall,Azúcar,Café/Té,3,1300,3900
629,2026-07-04,Tienda Sur,Detergente,Limpieza,1,5500,5500
629,2026-07-04,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
629,2026-07-04,Tienda Sur,Pan hallulla,Panadería,2,1500,3000
629,2026-07-04,Tienda Sur,Papas fritas,Snacks,1,1800,1800
630,2026-06-14,Tienda Norte,Cloro,Limpieza,1,1400,1400
630,2026-06-14,Tienda Norte,Papas fritas,Snacks,1,1800,1800
631,2026-06-02,Tienda Sur,Detergente,Limpieza,1,5500,5500
631,2026-06-02,Tienda Sur,Esponjas,Limpieza,2,1200,2400
631,2026-06-02,Tienda Sur,Galletas,Snacks,1,1000,1000
632,2026-07-21,Tienda Mall,Azúcar,Café/Té,1,1300,1300
633,2026-07-22,Tienda Mall,Cerveza,Alcohol,1,3500,3500
633,2026-07-22,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
633,2026-07-22,Tienda Mall,Pan hallulla,Panadería,3,1500,4500
633,2026-07-22,Tienda Mall,Pan molde,Panadería,1,1800,1800
633,2026-07-22,Tienda Mall,Papas fritas,Snacks,1,1800,1800
634,2026-08-11,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
634,2026-08-11,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
634,2026-08-11,Tienda Centro,Toallitas húmedas,Bebé,2,2200,4400
635,2026-06-01,Tienda Mall,Croissant,Panadería,1,900,900
635,2026-06-01,Tienda Mall,Leche,Lácteos,1,1200,1200
635,2026-06-01,Tienda Mall,Pañales,Bebé,1,8000,8000
635,2026-06-01,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
636,2026-08-14,Tienda Mall,Cloro,Limpieza,3,1400,4200
636,2026-08-14,Tienda Mall,Pañales,Bebé,1,8000,8000
636,2026-08-14,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
637,2026-06-11,Tienda Sur,Agua mineral,Bebidas,1,900,900
638,2026-07-12,Tienda Norte,Azúcar,Café/Té,1,1300,1300
638,2026-07-12,Tienda Norte,Galletas,Snacks,1,1000,1000
638,2026-07-12,Tienda Norte,Yogurt,Lácteos,1,800,800
639,2026-08-08,Tienda Mall,Azúcar,Café/Té,2,1300,2600
639,2026-08-08,Tienda Mall,Café,Café/Té,1,4000,4000
639,2026-08-08,Tienda Mall,Croissant,Panadería,2,900,1800
639,2026-08-08,Tienda Mall,Galletas,Snacks,2,1000,2000
639,2026-08-08,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
639,2026-08-08,Tienda Mall,Pan molde,Panadería,1,1800,1800
640,2026-08-09,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
640,2026-08-09,Tienda Sur,Maní,Snacks,1,1200,1200
641,2026-06-12,Tienda Mall,Cloro,Limpieza,1,1400,1400
641,2026-06-12,Tienda Mall,Croissant,Panadería,1,900,900
641,2026-06-12,Tienda Mall,Detergente,Limpieza,1,5500,5500
641,2026-06-12,Tienda Mall,Esponjas,Limpieza,1,1200,1200
641,2026-06-12,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
642,2026-07-28,Tienda Norte,Cloro,Limpieza,1,1400,1400
642,2026-07-28,Tienda Norte,Detergente,Limpieza,1,5500,5500
642,2026-07-28,Tienda Norte,Esponjas,Limpieza,2,1200,2400
643,2026-07-19,Tienda Mall,Cloro,Limpieza,3,1400,4200
644,2026-05-26,Tienda Sur,Agua mineral,Bebidas,1,900,900
644,2026-05-26,Tienda Sur,Maní,Snacks,2,1200,2400
645,2026-07-17,Tienda Centro,Pan hallulla,Panadería,2,1500,3000
645,2026-07-17,Tienda Centro,Queso,Lácteos,1,4500,4500
646,2026-06-03,Tienda Centro,Cerveza,Alcohol,1,3500,3500
646,2026-06-03,Tienda Centro,Galletas,Snacks,1,1000,1000
646,2026-06-03,Tienda Centro,Maní,Snacks,1,1200,1200
646,2026-06-03,Tienda Centro,Pañales,Bebé,1,8000,8000
646,2026-06-03,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
647,2026-06-17,Tienda Centro,Café,Café/Té,1,4000,4000
647,2026-06-17,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
647,2026-06-17,Tienda Centro,Queso,Lácteos,2,4500,9000
648,2026-08-08,Tienda Sur,Cerveza,Alcohol,1,3500,3500
648,2026-08-08,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
648,2026-08-08,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
648,2026-08-08,Tienda Sur,Papas fritas,Snacks,2,1800,3600
648,2026-08-08,Tienda Sur,Queso,Lácteos,1,4500,4500
649,2026-08-09,Tienda Norte,Azúcar,Café/Té,2,1300,2600
649,2026-08-09,Tienda Norte,Bebida cola,Bebidas,1,1500,1500
649,2026-08-09,Tienda Norte,Papas fritas,Snacks,3,1800,5400
650,2026-08-03,Tienda Mall,Agua mineral,Bebidas,1,900,900
650,2026-08-03,Tienda Mall,Maní,Snacks,1,1200,1200
650,2026-08-03,Tienda Mall,Pan molde,Panadería,2,1800,3600
650,2026-08-03,Tienda Mall,Queso,Lácteos,1,4500,4500
651,2026-06-08,Tienda Centro,Azúcar,Café/Té,2,1300,2600
651,2026-06-08,Tienda Centro,Café,Café/Té,1,4000,4000
651,2026-06-08,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
652,2026-07-22,Tienda Norte,Pan molde,Panadería,1,1800,1800
653,2026-07-04,Tienda Sur,Croissant,Panadería,2,900,1800
653,2026-07-04,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
653,2026-07-04,Tienda Sur,Pan molde,Panadería,2,1800,3600
653,2026-07-04,Tienda Sur,Queso,Lácteos,1,4500,4500
654,2026-07-17,Tienda Mall,Esponjas,Limpieza,2,1200,2400
654,2026-07-17,Tienda Mall,Papas fritas,Snacks,1,1800,1800
654,2026-07-17,Tienda Mall,Yogurt,Lácteos,1,800,800
655,2026-08-09,Tienda Centro,Croissant,Panadería,1,900,900
655,2026-08-09,Tienda Centro,Esponjas,Limpieza,1,1200,1200
655,2026-08-09,Tienda Centro,Papas fritas,Snacks,1,1800,1800
656,2026-06-23,Tienda Norte,Cerveza,Alcohol,3,3500,10500
656,2026-06-23,Tienda Norte,Croissant,Panadería,1,900,900
656,2026-06-23,Tienda Norte,Maní,Snacks,2,1200,2400
656,2026-06-23,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
657,2026-07-05,Tienda Mall,Detergente,Limpieza,1,5500,5500
657,2026-07-05,Tienda Mall,Esponjas,Limpieza,3,1200,3600
657,2026-07-05,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
657,2026-07-05,Tienda Mall,Yogurt,Lácteos,1,800,800
658,2026-07-20,Tienda Norte,Bebida cola,Bebidas,1,1500,1500
658,2026-07-20,Tienda Norte,Cerveza,Alcohol,1,3500,3500
658,2026-07-20,Tienda Norte,Queso,Lácteos,1,4500,4500
658,2026-07-20,Tienda Norte,Vino tinto,Alcohol,2,5000,10000
659,2026-07-19,Tienda Sur,Cloro,Limpieza,2,1400,2800
659,2026-07-19,Tienda Sur,Vino tinto,Alcohol,3,5000,15000
660,2026-05-28,Tienda Norte,Croissant,Panadería,2,900,1800
660,2026-05-28,Tienda Norte,Galletas,Snacks,1,1000,1000
660,2026-05-28,Tienda Norte,Papas fritas,Snacks,3,1800,5400
661,2026-06-02,Tienda Norte,Esponjas,Limpieza,1,1200,1200
661,2026-06-02,Tienda Norte,Mantequilla,Lácteos,2,2500,5000
662,2026-07-25,Tienda Centro,Azúcar,Café/Té,3,1300,3900
662,2026-07-25,Tienda Centro,Cloro,Limpieza,1,1400,1400
663,2026-07-12,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
663,2026-07-12,Tienda Mall,Mantequilla,Lácteos,3,2500,7500
663,2026-07-12,Tienda Mall,Pan molde,Panadería,1,1800,1800
663,2026-07-12,Tienda Mall,Queso,Lácteos,1,4500,4500
664,2026-07-02,Tienda Sur,Cloro,Limpieza,1,1400,1400
664,2026-07-02,Tienda Sur,Esponjas,Limpieza,1,1200,1200
665,2026-07-17,Tienda Sur,Jugo naranja,Bebidas,2,1600,3200
665,2026-07-17,Tienda Sur,Yogurt,Lácteos,1,800,800
666,2026-07-06,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
666,2026-07-06,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
666,2026-07-06,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
667,2026-06-11,Tienda Norte,Leche,Lácteos,1,1200,1200
668,2026-06-29,Tienda Norte,Queso,Lácteos,2,4500,9000
668,2026-06-29,Tienda Norte,Vino tinto,Alcohol,1,5000,5000
668,2026-06-29,Tienda Norte,Yogurt,Lácteos,3,800,2400
669,2026-06-07,Tienda Sur,Azúcar,Café/Té,1,1300,1300
669,2026-06-07,Tienda Sur,Yogurt,Lácteos,3,800,2400
670,2026-07-10,Tienda Mall,Cerveza,Alcohol,3,3500,10500
670,2026-07-10,Tienda Mall,Galletas,Snacks,1,1000,1000
670,2026-07-10,Tienda Mall,Mantequilla,Lácteos,2,2500,5000
670,2026-07-10,Tienda Mall,Papas fritas,Snacks,1,1800,1800
671,2026-06-26,Tienda Norte,Cerveza,Alcohol,1,3500,3500
671,2026-06-26,Tienda Norte,Esponjas,Limpieza,1,1200,1200
671,2026-06-26,Tienda Norte,Galletas,Snacks,1,1000,1000
671,2026-06-26,Tienda Norte,Papas fritas,Snacks,1,1800,1800
672,2026-08-07,Tienda Norte,Cerveza,Alcohol,1,3500,3500
672,2026-08-07,Tienda Norte,Croissant,Panadería,1,900,900
672,2026-08-07,Tienda Norte,Papas fritas,Snacks,3,1800,5400
673,2026-06-24,Tienda Norte,Azúcar,Café/Té,2,1300,2600
674,2026-08-14,Tienda Centro,Azúcar,Café/Té,1,1300,1300
674,2026-08-14,Tienda Centro,Café,Café/Té,2,4000,8000
674,2026-08-14,Tienda Centro,Cerveza,Alcohol,1,3500,3500
674,2026-08-14,Tienda Centro,Papas fritas,Snacks,1,1800,1800
674,2026-08-14,Tienda Centro,Queso,Lácteos,1,4500,4500
675,2026-07-03,Tienda Sur,Azúcar,Café/Té,1,1300,1300
675,2026-07-03,Tienda Sur,Galletas,Snacks,2,1000,2000
676,2026-07-15,Tienda Mall,Jugo naranja,Bebidas,2,1600,3200
676,2026-07-15,Tienda Mall,Maní,Snacks,1,1200,1200
676,2026-07-15,Tienda Mall,Yogurt,Lácteos,2,800,1600
677,2026-08-04,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
678,2026-07-26,Tienda Sur,Cerveza,Alcohol,1,3500,3500
678,2026-07-26,Tienda Sur,Pañales,Bebé,2,8000,16000
679,2026-07-12,Tienda Norte,Cerveza,Alcohol,1,3500,3500
679,2026-07-12,Tienda Norte,Esponjas,Limpieza,1,1200,1200
679,2026-07-12,Tienda Norte,Pañales,Bebé,1,8000,8000
680,2026-05-25,Tienda Sur,Azúcar,Café/Té,2,1300,2600
680,2026-05-25,Tienda Sur,Café,Café/Té,1,4000,4000
680,2026-05-25,Tienda Sur,Galletas,Snacks,1,1000,1000
680,2026-05-25,Tienda Sur,Jugo naranja,Bebidas,1,1600,1600
681,2026-08-09,Tienda Mall,Cloro,Limpieza,2,1400,2800
682,2026-07-12,Tienda Norte,Cloro,Limpieza,1,1400,1400
682,2026-07-12,Tienda Norte,Detergente,Limpieza,3,5500,16500
682,2026-07-12,Tienda Norte,Esponjas,Limpieza,1,1200,1200
683,2026-07-05,Tienda Mall,Agua mineral,Bebidas,2,900,1800
683,2026-07-05,Tienda Mall,Detergente,Limpieza,1,5500,5500
684,2026-08-01,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
684,2026-08-01,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
684,2026-08-01,Tienda Centro,Pañales,Bebé,1,8000,8000
684,2026-08-01,Tienda Centro,Toallitas húmedas,Bebé,3,2200,6600
684,2026-08-01,Tienda Centro,Yogurt,Lácteos,1,800,800
685,2026-06-26,Tienda Centro,Detergente,Limpieza,1,5500,5500
685,2026-06-26,Tienda Centro,Yogurt,Lácteos,1,800,800
686,2026-06-29,Tienda Sur,Esponjas,Limpieza,1,1200,1200
686,2026-06-29,Tienda Sur,Queso,Lácteos,2,4500,9000
686,2026-06-29,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
687,2026-07-25,Tienda Sur,Azúcar,Café/Té,1,1300,1300
687,2026-07-25,Tienda Sur,Café,Café/Té,1,4000,4000
687,2026-07-25,Tienda Sur,Maní,Snacks,1,1200,1200
688,2026-06-13,Tienda Centro,Croissant,Panadería,2,900,1800
688,2026-06-13,Tienda Centro,Leche,Lácteos,3,1200,3600
689,2026-07-20,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
689,2026-07-20,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
690,2026-07-02,Tienda Norte,Bebida cola,Bebidas,1,1500,1500
690,2026-07-02,Tienda Norte,Leche,Lácteos,1,1200,1200
690,2026-07-02,Tienda Norte,Pan molde,Panadería,3,1800,5400
690,2026-07-02,Tienda Norte,Papas fritas,Snacks,1,1800,1800
691,2026-06-03,Tienda Centro,Café,Café/Té,1,4000,4000
691,2026-06-03,Tienda Centro,Galletas,Snacks,2,1000,2000
692,2026-07-24,Tienda Centro,Agua mineral,Bebidas,2,900,1800
692,2026-07-24,Tienda Centro,Mantequilla,Lácteos,2,2500,5000
692,2026-07-24,Tienda Centro,Pan hallulla,Panadería,3,1500,4500
693,2026-06-15,Tienda Norte,Queso,Lácteos,1,4500,4500
693,2026-06-15,Tienda Norte,Vino tinto,Alcohol,2,5000,10000
694,2026-06-24,Tienda Sur,Azúcar,Café/Té,1,1300,1300
694,2026-06-24,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
694,2026-06-24,Tienda Sur,Té,Café/Té,1,2500,2500
695,2026-05-21,Tienda Norte,Azúcar,Café/Té,1,1300,1300
695,2026-05-21,Tienda Norte,Jugo naranja,Bebidas,2,1600,3200
695,2026-05-21,Tienda Norte,Yogurt,Lácteos,3,800,2400
696,2026-07-23,Tienda Mall,Pañales,Bebé,1,8000,8000
696,2026-07-23,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
696,2026-07-23,Tienda Mall,Yogurt,Lácteos,1,800,800
697,2026-06-16,Tienda Norte,Cerveza,Alcohol,1,3500,3500
697,2026-06-16,Tienda Norte,Leche,Lácteos,1,1200,1200
697,2026-06-16,Tienda Norte,Papas fritas,Snacks,1,1800,1800
698,2026-05-25,Tienda Centro,Leche,Lácteos,1,1200,1200
698,2026-05-25,Tienda Centro,Papas fritas,Snacks,1,1800,1800
699,2026-06-28,Tienda Mall,Jugo naranja,Bebidas,3,1600,4800
699,2026-06-28,Tienda Mall,Maní,Snacks,1,1200,1200
700,2026-05-28,Tienda Mall,Cloro,Limpieza,1,1400,1400
700,2026-05-28,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
700,2026-05-28,Tienda Mall,Pan molde,Panadería,1,1800,1800
700,2026-05-28,Tienda Mall,Queso,Lácteos,1,4500,4500
700,2026-05-28,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
700,2026-05-28,Tienda Mall,Yogurt,Lácteos,1,800,800
701,2026-06-10,Tienda Centro,Cerveza,Alcohol,1,3500,3500
701,2026-06-10,Tienda Centro,Papas fritas,Snacks,1,1800,1800
701,2026-06-10,Tienda Centro,Queso,Lácteos,1,4500,4500
702,2026-07-22,Tienda Sur,Agua mineral,Bebidas,3,900,2700
702,2026-07-22,Tienda Sur,Detergente,Limpieza,1,5500,5500
